@relation mfeat-weka.filters.unsupervised.instance.RemovePercentage-P33.0

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.045335,0.482422,0.449004,0.172965,0.484022,0.277645,0.456158,0.139717,0.477834,0.325497,0.112864,0.12818,0.148657,0.180058,0.211631,0.127377,0.137416,0.195694,0.079134,0.091878,0.061196,0.135061,0.205388,0.053199,0.057043,0.078453,0.148905,0.214726,0.098389,0.099781,0.013941,0.117187,0.15562,0.086987,0.09304,0.008334,0.068794,0.096404,0.04705,0.132277,0.018177,0.081958,0.057243,0.043606,0.103608,0.036585,0.095306,0.057078,0.084312,0.054754,0.079956,0.10406,0.071429,0.059805,0.13811,0.158573,0.072114,0.052757,0.18314,0.14613,0.171378,0.065418,0.211833,0.162572,0.178144,0.059901,0.196081,0.205266,0.134899,0.064703,0.17453,0.054733,0.34193,0.017833,0.177275,0.10294,5
0.059025,0.61658,0.19511,0.489756,0.371258,0.128306,0.497506,0.128687,0.470629,0.307237,0.213047,0.144789,0.141071,0.087343,0.163685,0.171689,0.230164,0.069311,0.069788,0.114,0.233432,0.192241,0.116784,0.04019,0.077679,0.249415,0.167637,0.029455,0.064641,0.103589,0.17953,0.102167,0.129122,0.099102,0.037155,0.150621,0.138905,0.122563,0.105759,0.039229,0.107062,0.121999,0.128489,0.101557,0.054362,0.087328,0.146664,0.064211,0.037681,0.110659,0.132559,0.040175,0.035975,0.096429,0.112892,0.10354,0.041741,0.033607,0.100564,0.120744,0.104527,0.045601,0.144626,0.096178,0.188129,0.065954,0.143987,0.132153,0.129439,0.133145,0.129269,0.158356,0.294177,0.175012,0.19997,0.1606,5
0.058567,0.447148,0.472517,0.117834,0.521801,0.188116,0.418684,0.403834,0.27043,0.354015,0.123328,0.018563,0.243326,0.126498,0.297467,0.119744,0.062304,0.191945,0.166793,0.246684,0.034623,0.051044,0.26576,0.135561,0.168,0.026791,0.061483,0.207337,0.117293,0.106941,0.066585,0.066179,0.201512,0.072654,0.074444,0.122569,0.054121,0.174557,0.102365,0.07518,0.09573,0.024563,0.132564,0.025603,0.127371,0.051688,0.145405,0.11705,0.089433,0.054026,0.145025,0.148374,0.141108,0.077022,0.201033,0.144763,0.134114,0.116644,0.167115,0.151083,0.165504,0.057421,0.18485,0.157195,0.214625,0.121695,0.158729,0.101981,0.200822,0.013454,0.080046,0.173199,0.344817,0.072078,0.278311,0.130596,5
0.146482,0.436796,0.41327,0.327548,0.481963,0.264323,0.431323,0.289015,0.432724,0.248642,0.254101,0.124137,0.170235,0.065018,0.219114,0.199095,0.042021,0.109262,0.260584,0.172492,0.087586,0.0445,0.177906,0.214795,0.138235,0.01792,0.079697,0.15904,0.134479,0.053382,0.020536,0.058316,0.1498,0.128823,0.092359,0.067037,0.112301,0.107629,0.093659,0.118501,0.06706,0.076366,0.085089,0.124563,0.135519,0.078894,0.058682,0.033447,0.08676,0.139884,0.063712,0.118858,0.166272,0.131327,0.093063,0.134339,0.143159,0.080808,0.04229,0.124948,0.153706,0.09626,0.07194,0.161434,0.194718,0.099568,0.044685,0.202397,0.276751,0.216276,0.079403,0.306158,0.420385,0.197403,0.315064,0.25498,5
0.101005,0.541829,0.342586,0.283242,0.319747,0.23916,0.55294,0.206752,0.531383,0.316217,0.218926,0.181608,0.094607,0.203369,0.137332,0.132776,0.288317,0.139342,0.143703,0.10911,0.126499,0.201485,0.132675,0.038042,0.053991,0.096017,0.187322,0.133013,0.036423,0.07579,0.024381,0.170142,0.118577,0.03112,0.110168,0.007639,0.10757,0.053805,0.085778,0.14029,0.058774,0.056983,0.041674,0.111365,0.113617,0.047697,0.01396,0.104079,0.091769,0.126579,0.065195,0.100229,0.08118,0.143799,0.067377,0.04827,0.091687,0.164881,0.143232,0.05083,0.064947,0.151941,0.179609,0.057742,0.043975,0.148896,0.094313,0.066671,0.118903,0.155519,0.195615,0.07647,0.267553,0.042248,0.162726,0.069616,5
0.061591,0.534852,0.13674,0.445708,0.462386,0.146884,0.515792,0.128014,0.510221,0.394634,0.121534,0.125618,0.132563,0.194642,0.305479,0.083049,0.186298,0.065282,0.235516,0.296039,0.121959,0.097784,0.146999,0.124229,0.248142,0.04896,0.122452,0.102183,0.171596,0.18011,0.109923,0.114436,0.164235,0.145321,0.160158,0.085959,0.094044,0.141299,0.154739,0.082149,0.086226,0.121722,0.158771,0.171672,0.140808,0.154743,0.217265,0.068037,0.152196,0.120585,0.196443,0.048509,0.171986,0.153382,0.182942,0.030963,0.197058,0.132793,0.124217,0.084701,0.164392,0.129126,0.156338,0.041319,0.225021,0.085671,0.052048,0.09256,0.117751,0.125503,0.072333,0.093979,0.252403,0.139439,0.153367,0.138979,5
0.178829,0.374793,0.38515,0.304349,0.530159,0.114484,0.452995,0.342026,0.364341,0.327419,0.214486,0.150063,0.279154,0.087733,0.045626,0.192891,0.076051,0.221409,0.108194,0.021769,0.196362,0.067512,0.122703,0.182245,0.117824,0.216139,0.060414,0.075478,0.155854,0.157405,0.08132,0.119684,0.064456,0.113999,0.08818,0.032786,0.092469,0.057117,0.076897,0.061671,0.087729,0.11009,0.062278,0.038921,0.158992,0.119009,0.098127,0.158279,0.239053,0.066732,0.061503,0.149431,0.18843,0.067553,0.092739,0.159806,0.074868,0.137036,0.141333,0.157737,0.012802,0.251122,0.191787,0.094528,0.195506,0.318396,0.138416,0.098741,0.298478,0.236243,0.109545,0.159138,0.301767,0.171989,0.097263,0.093783,5
0.184786,0.490138,0.438123,0.207053,0.247449,0.301181,0.534603,0.284806,0.35583,0.202376,0.213951,0.246293,0.203168,0.090247,0.1148,0.143435,0.29013,0.179208,0.098414,0.136247,0.043829,0.094406,0.240024,0.208911,0.116935,0.11776,0.051358,0.082784,0.181093,0.115056,0.10836,0.074623,0.067612,0.075468,0.039492,0.106887,0.135612,0.064845,0.029037,0.085921,0.026394,0.075574,0.115224,0.109171,0.143771,0.069877,0.083788,0.126883,0.115992,0.158324,0.059292,0.115355,0.043322,0.1408,0.109394,0.047589,0.069745,0.056838,0.145108,0.051043,0.148778,0.079737,0.119849,0.127169,0.152461,0.16588,0.119056,0.140347,0.111656,0.195232,0.128984,0.087525,0.19489,0.057902,0.105001,0.192071,5
0.021645,0.532909,0.409214,0.195227,0.493614,0.154489,0.505263,0.254534,0.47,0.269088,0.167866,0.099979,0.266822,0.253376,0.261934,0.132096,0.062103,0.180502,0.14903,0.225252,0.042935,0.097569,0.161281,0.179368,0.086195,0.080581,0.057215,0.235645,0.165735,0.083726,0.016783,0.121712,0.202748,0.084697,0.051267,0.010746,0.100049,0.161721,0.07488,0.077123,0.03662,0.100768,0.128882,0.057171,0.071036,0.034808,0.091935,0.105154,0.089199,0.012932,0.127363,0.114302,0.084034,0.049407,0.11262,0.14236,0.157785,0.061657,0.147839,0.205758,0.243663,0.029314,0.24011,0.171145,0.186289,0.082522,0.150654,0.123031,0.212169,0.10781,0.089508,0.173396,0.420185,0.113049,0.312584,0.185117,5
0.142042,0.524227,0.25432,0.36659,0.299988,0.163139,0.634072,0.037768,0.46397,0.179782,0.206855,0.278657,0.093585,0.29888,0.101318,0.14561,0.27749,0.214225,0.222919,0.143077,0.072215,0.060881,0.199447,0.258669,0.141821,0.061218,0.066277,0.116722,0.181389,0.05979,0.144975,0.136028,0.078835,0.061198,0.026373,0.118725,0.131737,0.103419,0.029335,0.095221,0.089582,0.09664,0.108904,0.101421,0.070952,0.040138,0.087395,0.130795,0.019968,0.116942,0.106543,0.104684,0.085532,0.115286,0.12777,0.026333,0.166826,0.082711,0.050277,0.067066,0.066588,0.040415,0.1138,0.174933,0.019627,0.142748,0.117407,0.185354,0.1812,0.251369,0.253893,0.151758,0.299928,0.019336,0.148302,0.124421,5
0.231729,0.468593,0.422556,0.153044,0.365573,0.119586,0.34899,0.362973,0.306414,0.022896,0.302689,0.081621,0.263824,0.074788,0.266964,0.118533,0.146318,0.069656,0.154112,0.133766,0.078096,0.098805,0.061607,0.150498,0.072719,0.139378,0.099889,0.092817,0.068859,0.169709,0.13761,0.046075,0.126108,0.074039,0.128019,0.041186,0.15893,0.06777,0.02162,0.074248,0.169035,0.094414,0.030739,0.066219,0.077682,0.142341,0.169706,0.072134,0.178511,0.138558,0.029283,0.022682,0.104229,0.062137,0.099032,0.085861,0.110962,0.166703,0.120647,0.118541,0.223328,0.133601,0.059251,0.058763,0.093158,0.056502,0.185121,0.19158,0.196423,0.345875,0.269298,0.139633,0.458884,0.345202,0.110369,0.212375,5
0.155254,0.479219,0.150739,0.334992,0.450352,0.273351,0.536147,0.023383,0.530524,0.35105,0.157879,0.15868,0.082408,0.219866,0.207024,0.190798,0.140806,0.094966,0.145857,0.129461,0.229435,0.074941,0.068748,0.094034,0.102712,0.168061,0.033964,0.121792,0.142026,0.064,0.146755,0.076708,0.074408,0.14332,0.042489,0.082225,0.037407,0.048884,0.12223,0.070073,0.056467,0.073585,0.040942,0.085147,0.097238,0.131117,0.097445,0.163619,0.086347,0.103616,0.154534,0.126746,0.120743,0.114861,0.15515,0.117169,0.132374,0.062851,0.164866,0.075427,0.110459,0.017301,0.215268,0.088901,0.045809,0.054551,0.207321,0.168276,0.073367,0.077233,0.183125,0.130284,0.237851,0.046928,0.184143,0.036782,5
0.088152,0.431034,0.503505,0.128562,0.537311,0.2084,0.376218,0.393439,0.312341,0.361618,0.143003,0.067532,0.257665,0.104699,0.265689,0.116047,0.020686,0.221256,0.149816,0.216773,0.065409,0.048717,0.238791,0.106881,0.113378,0.0643,0.10399,0.194284,0.073891,0.085834,0.052548,0.094205,0.155284,0.031972,0.105606,0.112299,0.079737,0.112913,0.031963,0.159002,0.073964,0.066696,0.070633,0.02934,0.113921,0.055488,0.102193,0.117526,0.093152,0.032737,0.145165,0.208565,0.134592,0.053161,0.19942,0.170862,0.181052,0.040349,0.167143,0.220328,0.223749,0.026598,0.238313,0.201049,0.269277,0.066952,0.167311,0.162678,0.27599,0.071443,0.144454,0.138907,0.363562,0.104011,0.291635,0.13964,5
0.200323,0.492258,0.410418,0.164428,0.337886,0.099804,0.28564,0.353394,0.219697,0.018,0.198166,0.194845,0.18932,0.211995,0.150444,0.189213,0.067156,0.10156,0.152686,0.207439,0.042722,0.11134,0.124579,0.039891,0.020858,0.115417,0.121824,0.057878,0.055654,0.112549,0.108763,0.077142,0.023812,0.116762,0.115716,0.081897,0.05781,0.108099,0.063617,0.069994,0.05925,0.119852,0.052679,0.091246,0.115898,0.090918,0.09642,0.1428,0.100311,0.079016,0.13396,0.058228,0.029343,0.129089,0.121767,0.057433,0.184056,0.155945,0.055744,0.123311,0.171179,0.031489,0.088948,0.143078,0.015607,0.082756,0.235721,0.151744,0.174428,0.35765,0.2827,0.098093,0.467718,0.374184,0.138138,0.140283,5
0.144388,0.505897,0.437368,0.204391,0.458433,0.16572,0.395267,0.407303,0.307519,0.231442,0.172819,0.089298,0.264226,0.043526,0.132286,0.042292,0.123484,0.147351,0.13272,0.042431,0.023695,0.16671,0.182146,0.059466,0.045566,0.150074,0.224679,0.031756,0.052978,0.082212,0.212522,0.101465,0.017382,0.033643,0.12897,0.146856,0.073845,0.011372,0.146858,0.136611,0.142069,0.01313,0.101741,0.147203,0.032075,0.086091,0.069114,0.02064,0.008622,0.081474,0.08956,0.012521,0.081528,0.091962,0.084101,0.039959,0.069668,0.147552,0.157109,0.074885,0.174704,0.258429,0.059641,0.131772,0.295757,0.185477,0.033451,0.140317,0.319436,0.229542,0.025416,0.240998,0.418727,0.172795,0.319058,0.197477,5
0.143878,0.522816,0.348766,0.271113,0.09129,0.243406,0.636024,0.048489,0.465747,0.09439,0.138577,0.169446,0.27122,0.310752,0.106366,0.076086,0.057731,0.181753,0.257705,0.137384,0.112889,0.04616,0.06909,0.068564,0.109349,0.123048,0.132459,0.043718,0.030849,0.087588,0.063663,0.124215,0.136908,0.075768,0.093453,0.059044,0.067414,0.09215,0.110524,0.073932,0.077892,0.067189,0.027996,0.08137,0.066082,0.048802,0.096892,0.056692,0.077291,0.05209,0.071832,0.053112,0.070785,0.086047,0.042202,0.083241,0.071113,0.128014,0.066703,0.098395,0.102185,0.11478,0.085565,0.077387,0.122812,0.152428,0.142162,0.116002,0.144784,0.108202,0.190211,0.018713,0.205818,0.094034,0.12901,0.166348,5
0.28438,0.533728,0.437736,0.285906,0.375167,0.112313,0.334284,0.29535,0.262437,0.076528,0.29424,0.137598,0.238108,0.100972,0.261749,0.174991,0.136492,0.086253,0.086604,0.203924,0.058416,0.148004,0.064195,0.126056,0.037407,0.141861,0.111576,0.115995,0.131003,0.14315,0.134409,0.05227,0.143027,0.087923,0.145546,0.024718,0.150664,0.110832,0.022712,0.034626,0.139115,0.143363,0.021315,0.112911,0.142009,0.105437,0.046237,0.096838,0.132914,0.02928,0.142536,0.095206,0.020385,0.177457,0.168684,0.041338,0.20524,0.210238,0.047441,0.09677,0.250982,0.034516,0.129256,0.205872,0.060028,0.202111,0.311716,0.120313,0.269668,0.401636,0.218109,0.059538,0.427964,0.324211,0.05466,0.142054,5
0.135987,0.42775,0.382463,0.410354,0.387706,0.249041,0.478731,0.189503,0.383636,0.23531,0.234694,0.119457,0.066395,0.016732,0.077125,0.14947,0.119794,0.082536,0.082685,0.145976,0.166059,0.128833,0.113282,0.097046,0.139232,0.144262,0.15036,0.092232,0.035451,0.076553,0.081035,0.145677,0.087165,0.020852,0.040245,0.117553,0.112476,0.056649,0.024014,0.050089,0.133674,0.085855,0.085339,0.032899,0.079101,0.061035,0.107425,0.100551,0.017367,0.107302,0.155721,0.075436,0.026657,0.137018,0.155283,0.079818,0.057435,0.082782,0.099007,0.101933,0.076728,0.048586,0.122755,0.074811,0.074402,0.078123,0.197569,0.192645,0.068487,0.151343,0.263279,0.183529,0.30949,0.05621,0.286407,0.157346,5
0.197268,0.491821,0.304397,0.357348,0.186498,0.186892,0.661656,0.110691,0.377633,0.075063,0.07865,0.173983,0.243179,0.406378,0.151041,0.117822,0.091995,0.096648,0.262711,0.146425,0.06938,0.109307,0.091202,0.073826,0.043749,0.064356,0.173716,0.120727,0.065554,0.126174,0.107807,0.025637,0.047172,0.129643,0.057941,0.054737,0.116843,0.081105,0.039383,0.022566,0.034217,0.078292,0.072368,0.115043,0.117165,0.085687,0.076247,0.026852,0.091149,0.031191,0.070029,0.094028,0.029999,0.029221,0.135695,0.076998,0.089772,0.130412,0.077831,0.059176,0.119279,0.109676,0.006391,0.087618,0.041947,0.089727,0.145573,0.166773,0.142866,0.202811,0.218221,0.123544,0.243188,0.062741,0.165925,0.109719,5
0.133202,0.449909,0.367964,0.300498,0.419036,0.214906,0.56945,0.149114,0.364582,0.20099,0.191536,0.349096,0.089444,0.179324,0.105215,0.065714,0.334311,0.195367,0.114286,0.174454,0.086144,0.175527,0.159048,0.246703,0.210085,0.092558,0.105122,0.151092,0.193525,0.166384,0.058212,0.170163,0.021148,0.187908,0.04584,0.084393,0.215779,0.050429,0.07101,0.111658,0.087182,0.167206,0.117556,0.116959,0.052072,0.108673,0.106724,0.083894,0.053249,0.19016,0.107727,0.053722,0.093832,0.122235,0.065831,0.086211,0.138981,0.055589,0.032745,0.083933,0.093396,0.091751,0.135169,0.151911,0.064505,0.182655,0.11602,0.115935,0.132506,0.246521,0.21307,0.093378,0.326634,0.052414,0.218714,0.027926,5
0.126529,0.252213,0.487136,0.292421,0.446025,0.18745,0.326191,0.397642,0.414754,0.205603,0.130923,0.028849,0.268996,0.07946,0.163357,0.115402,0.108064,0.080474,0.124678,0.094166,0.162786,0.101183,0.153113,0.109345,0.117945,0.141407,0.073667,0.054515,0.123762,0.185342,0.121208,0.081008,0.042427,0.147484,0.13945,0.043127,0.025449,0.111594,0.194695,0.146744,0.05188,0.007048,0.132101,0.10221,0.120473,0.063398,0.052948,0.092088,0.098121,0.042922,0.039086,0.108281,0.089564,0.051342,0.078763,0.100204,0.123024,0.096806,0.074577,0.058084,0.142363,0.012223,0.086092,0.091996,0.23339,0.099398,0.064535,0.134961,0.098845,0.10789,0.110951,0.056163,0.288503,0.080797,0.264003,0.161533,5
0.135381,0.49403,0.424216,0.221179,0.414831,0.140534,0.408932,0.372907,0.34636,0.141041,0.170179,0.153644,0.231992,0.027792,0.081198,0.139704,0.179193,0.112408,0.178499,0.170547,0.16622,0.109129,0.101995,0.108459,0.149768,0.120933,0.063853,0.068055,0.123219,0.131586,0.066148,0.054376,0.094195,0.108038,0.089278,0.055897,0.102591,0.120315,0.063775,0.054425,0.121435,0.133263,0.07456,0.047236,0.105209,0.084783,0.053048,0.050496,0.125088,0.087082,0.014887,0.093394,0.126895,0.079238,0.104899,0.113624,0.144143,0.124897,0.189242,0.094341,0.120863,0.226309,0.111122,0.095136,0.192082,0.153389,0.214616,0.145981,0.250905,0.357741,0.169015,0.090479,0.456261,0.295336,0.230028,0.194895,5
0.1754,0.437118,0.468123,0.084336,0.430231,0.068743,0.240656,0.429668,0.163471,0.074556,0.22386,0.194737,0.226829,0.202494,0.186254,0.128857,0.177211,0.081545,0.202851,0.118299,0.125845,0.048256,0.125288,0.122576,0.132823,0.1036,0.052576,0.123021,0.054108,0.124568,0.045074,0.103801,0.089814,0.05156,0.067693,0.102449,0.148327,0.039187,0.026624,0.079519,0.162704,0.064116,0.009936,0.058345,0.08693,0.112339,0.109048,0.055888,0.117045,0.128337,0.1022,0.016665,0.146788,0.138936,0.009802,0.098381,0.132213,0.026105,0.137866,0.162063,0.099556,0.123879,0.200344,0.194569,0.056612,0.189629,0.246553,0.092879,0.277816,0.334829,0.094211,0.07947,0.46332,0.240346,0.086786,0.211948,5
0.096701,0.535825,0.335365,0.332234,0.262247,0.278498,0.566983,0.202184,0.486366,0.235389,0.280363,0.18283,0.126136,0.138578,0.047903,0.156673,0.279543,0.210822,0.015178,0.094398,0.076562,0.183621,0.210223,0.128086,0.116384,0.039915,0.07358,0.161732,0.157602,0.152792,0.147601,0.055997,0.095426,0.10405,0.113854,0.173797,0.120268,0.009441,0.100746,0.037216,0.115076,0.174298,0.097481,0.02999,0.051801,0.1224,0.096358,0.058941,0.024345,0.075718,0.082008,0.092803,0.089858,0.031931,0.134549,0.099146,0.157487,0.056803,0.094086,0.119564,0.099427,0.082622,0.039633,0.096789,0.081825,0.144172,0.067985,0.126258,0.120725,0.195405,0.209894,0.143076,0.220732,0.048971,0.11549,0.121635,5
0.032283,0.579749,0.343229,0.311184,0.416364,0.179749,0.489689,0.292108,0.427733,0.275843,0.249713,0.088565,0.180362,0.070586,0.159128,0.156383,0.153422,0.064599,0.175721,0.167265,0.268939,0.065626,0.101118,0.095196,0.208182,0.149332,0.024277,0.068343,0.15616,0.199242,0.130523,0.049167,0.059636,0.150236,0.1363,0.077674,0.085043,0.128105,0.160642,0.098934,0.089955,0.074692,0.109949,0.087847,0.072973,0.060952,0.161121,0.126057,0.101404,0.048073,0.158985,0.120046,0.088215,0.113322,0.095753,0.08709,0.077418,0.041215,0.060481,0.21071,0.087664,0.074858,0.111859,0.181144,0.256534,0.079283,0.188268,0.197708,0.163435,0.128656,0.104113,0.163595,0.367437,0.181022,0.334649,0.083727,5
0.085709,0.420899,0.354434,0.236564,0.585613,0.228604,0.442778,0.341656,0.397563,0.419989,0.055141,0.125894,0.276332,0.23051,0.260562,0.093388,0.077102,0.353412,0.11653,0.269889,0.045299,0.075036,0.253433,0.070829,0.125638,0.071658,0.073465,0.260632,0.089645,0.06299,0.107954,0.118393,0.269025,0.041771,0.112555,0.091097,0.157621,0.178399,0.027697,0.089734,0.085022,0.103974,0.134093,0.059305,0.159484,0.048248,0.129225,0.087049,0.113903,0.081778,0.123675,0.131618,0.103808,0.078173,0.125668,0.172576,0.207259,0.071068,0.102067,0.213593,0.186859,0.036853,0.16042,0.190122,0.240775,0.095779,0.087268,0.149549,0.287125,0.04766,0.05047,0.207801,0.346313,0.054882,0.229025,0.108488,5
0.080009,0.482932,0.4854,0.296415,0.530674,0.203158,0.280495,0.446263,0.469273,0.247972,0.06345,0.127574,0.41135,0.187659,0.113981,0.072576,0.105818,0.236884,0.091843,0.10369,0.085038,0.059595,0.214227,0.01893,0.082127,0.051136,0.149747,0.180719,0.029935,0.04825,0.043211,0.119354,0.141949,0.036609,0.064013,0.049966,0.11462,0.11389,0.055868,0.09596,0.018319,0.132753,0.059575,0.062337,0.107184,0.011925,0.073081,0.043909,0.094731,0.061056,0.045511,0.09577,0.112615,0.012673,0.075693,0.100236,0.109374,0.027689,0.039739,0.127494,0.174918,0.097004,0.125766,0.109738,0.155016,0.105671,0.145323,0.079088,0.132124,0.104718,0.105009,0.196879,0.28057,0.0866,0.282032,0.098193,5
0.147896,0.471052,0.332925,0.218692,0.447362,0.233926,0.603147,0.159657,0.533598,0.238777,0.168619,0.333233,0.168142,0.307936,0.105896,0.164803,0.253652,0.179218,0.044502,0.039776,0.140663,0.145112,0.223875,0.072174,0.028853,0.141943,0.087495,0.251607,0.062018,0.093838,0.168074,0.096298,0.17678,0.023187,0.089349,0.186121,0.08281,0.123347,0.047438,0.052658,0.185062,0.111007,0.085993,0.026128,0.038021,0.108793,0.133721,0.0226,0.089223,0.068336,0.053041,0.05318,0.130891,0.073332,0.077875,0.120435,0.186056,0.124132,0.065064,0.070449,0.233839,0.160004,0.05452,0.074067,0.077544,0.119783,0.056116,0.102408,0.080202,0.145211,0.123642,0.115746,0.324538,0.069588,0.158887,0.114514,5
0.26512,0.429545,0.465728,0.217444,0.437638,0.11062,0.359707,0.364013,0.304751,0.14205,0.278621,0.121089,0.261208,0.126673,0.231929,0.149266,0.122157,0.085835,0.187965,0.201202,0.032316,0.086158,0.115593,0.222351,0.055483,0.038065,0.071636,0.208987,0.027,0.015018,0.099985,0.163248,0.066801,0.122565,0.114568,0.160933,0.04794,0.098625,0.128388,0.164241,0.040822,0.089205,0.120141,0.098892,0.088063,0.035108,0.050787,0.05803,0.011675,0.055738,0.082544,0.079495,0.072987,0.141514,0.102154,0.041323,0.198128,0.13433,0.076596,0.101554,0.195138,0.127811,0.18155,0.155325,0.156873,0.283789,0.245022,0.096569,0.370319,0.351094,0.123949,0.135093,0.437602,0.23438,0.134814,0.193015,5
0.007311,0.457033,0.344567,0.196304,0.507545,0.204376,0.522311,0.315552,0.410447,0.346598,0.133924,0.191365,0.21908,0.291553,0.285864,0.15015,0.140404,0.169496,0.163276,0.217425,0.101187,0.12613,0.221166,0.172559,0.159129,0.080397,0.117351,0.195721,0.142425,0.076292,0.06578,0.082048,0.191921,0.125781,0.068298,0.101755,0.06622,0.162248,0.098764,0.077005,0.057579,0.014988,0.109885,0.075776,0.022374,0.125583,0.09711,0.075778,0.039224,0.111582,0.121009,0.099663,0.043101,0.105574,0.165129,0.126573,0.062364,0.137151,0.143134,0.137913,0.099031,0.044875,0.185122,0.152142,0.197042,0.117776,0.180012,0.152452,0.120352,0.042318,0.099957,0.142544,0.339752,0.048726,0.248926,0.08853,5
0.283495,0.443194,0.512801,0.166706,0.405874,0.118429,0.257402,0.417445,0.21381,0.099334,0.261941,0.191627,0.16555,0.149838,0.282819,0.169704,0.10309,0.065006,0.1762,0.188757,0.066481,0.063523,0.175589,0.137438,0.047681,0.101954,0.149442,0.179028,0.124493,0.108606,0.100715,0.160913,0.042204,0.211593,0.097468,0.135363,0.013714,0.192805,0.100293,0.113743,0.038407,0.167968,0.131529,0.023396,0.106576,0.079284,0.024395,0.093026,0.086482,0.011603,0.14487,0.115427,0.015978,0.161065,0.138111,0.042314,0.180624,0.176655,0.041006,0.08378,0.246935,0.043464,0.12546,0.140344,0.094428,0.139531,0.221348,0.078719,0.272069,0.30906,0.174694,0.103603,0.42933,0.283424,0.073437,0.264845,5
0.13261,0.345521,0.396016,0.262559,0.176032,0.29702,0.553658,0.156331,0.188446,0.025488,0.117417,0.159926,0.105741,0.161456,0.079067,0.077642,0.105282,0.227737,0.213328,0.162222,0.072364,0.032751,0.100372,0.107466,0.144629,0.127138,0.067602,0.013537,0.029381,0.101022,0.134959,0.127235,0.042429,0.040703,0.060971,0.087375,0.151877,0.113389,0.047028,0.102038,0.058815,0.078883,0.0939,0.098725,0.094076,0.007129,0.044077,0.043804,0.092908,0.061362,0.013539,0.072098,0.063829,0.087086,0.018873,0.086133,0.039609,0.104523,0.074622,0.037812,0.120561,0.070308,0.111198,0.084394,0.131331,0.095109,0.137364,0.054233,0.184849,0.100103,0.056861,0.140224,0.021628,0.217479,0.068524,0.216339,5
0.079214,0.37711,0.454891,0.163437,0.489269,0.261473,0.444929,0.224017,0.372165,0.277003,0.110833,0.305323,0.151904,0.150042,0.084993,0.128208,0.182582,0.058831,0.133167,0.175383,0.087276,0.136782,0.104327,0.218861,0.088994,0.093611,0.017542,0.110269,0.238804,0.048228,0.072094,0.139669,0.099185,0.080557,0.068345,0.017131,0.151663,0.092383,0.034796,0.029079,0.065107,0.080184,0.071542,0.125628,0.115743,0.039944,0.068885,0.076973,0.036975,0.0404,0.078517,0.111802,0.049181,0.032625,0.122232,0.059897,0.064153,0.047638,0.137469,0.046697,0.052445,0.166952,0.025183,0.087991,0.261184,0.169649,0.050896,0.235225,0.279474,0.170776,0.179746,0.23045,0.309042,0.095026,0.197842,0.223235,5
